seqnames	start	end	width	strand	no.cpgs	min_smoothed_fdr	Stouffer	HMFDR	Fisher	maxdiff	meandiff	overlapping.genes
chr1	40974919	40974934	16	*	2	4.7117256653339e-10	8.04854582740831e-10	4.09607773153078e-06	2.15433531202793e-09	0.0472708894878706	0.0395557373892953	EXO5
chr14	105452552	105452560	9	*	2	2.18763536617947e-11	2.62531021469825e-05	2.45757826131041e-10	2.16253150605871e-09	0.0330602618405853	0.0178994994224105	C14orf79
chr13	28396039	28396052	14	*	2	2.05563489671216e-10	8.54872063535278e-09	1.9779632799867e-08	2.1751032045196e-09	0.0443694647670389	0.0310824990373508	NA
chr22	41697410	41697415	6	*	2	1.24949817249249e-10	5.80412161924198e-08	3.08559740122876e-09	2.17667901347891e-09	0.0312283403927609	0.0192982287254524	NA
chr15	78913637	78913683	47	*	2	4.64052815184971e-11	4.06380087265472e-09	5.64931431660556e-08	2.1938505522679e-09	0.0486234116288025	0.0399571621101271	CHRNA3
chr1	1245040	1245076	37	*	2	7.86456519178408e-11	1.97401848866872e-09	2.13925060684939e-07	2.19620990998558e-09	0.0789693877551021	0.0301411564625851	PUSL1
chr11	20178627	20178677	51	*	2	7.37200508185099e-10	7.70906803874996e-10	7.13695396930653e-06	2.21544357676404e-09	0.0346938775510203	0.0265431266846361	DBX1
chr18	14748198	14748250	53	*	3	6.74378221902061e-12	5.95237852235348e-08	1.21048226877325e-08	2.21690621079052e-09	0.101286099345399	0.0580272108843537	ANKRD30B
chr7	68326108	68326122	15	*	2	2.41762708897927e-10	4.97428859126013e-09	4.26481909994571e-08	2.21950591632621e-09	0.023102683178535	0.00682650835700548	NA
chr10	52834076	52834121	46	*	2	2.11512812404886e-10	1.33533365741651e-09	5.97005768579519e-07	2.22625908368142e-09	0.0326145552560646	0.0240118405852907	PRKG1
chr6	37467762	37467789	28	*	3	5.73730217803066e-10	1.37553133781278e-09	1.42975817055331e-05	2.23825662711372e-09	0.0117597227570273	0.00278398151713512	NA
chr5	49962609	49962613	5	*	2	3.69786699097992e-10	2.60847162003145e-09	1.28998508034979e-07	2.2480679692709e-09	0.0395956873315363	0.026233153638814	PARP8
chr2	88650248	88650305	58	*	2	8.91238707455618e-10	8.76619990893493e-10	3.36484648116973e-06	2.26036612538531e-09	0.0482325760492875	0.0452464381979206	NA
chr16	86606899	86606923	25	*	2	4.18195545384619e-11	2.00735609653064e-07	1.42280512276036e-09	2.27001732022348e-09	0.0755149535572115	0.0439053752718651	NA
chr12	56843315	56843332	18	*	2	3.08021118265837e-10	1.93352556012303e-09	2.47388766264045e-07	2.27274918284667e-09	0.0597497112052368	0.0356372737774355	MIP
chr19	18044711	18044745	35	*	2	4.55074705702713e-11	1.87690227336753e-08	8.96316567645909e-09	2.27574716904231e-09	0.0424439928628073	0.0302151937103152	CCDC124
chr6	24403107	24403143	37	*	4	2.11644156849662e-11	1.76320561719893e-07	1.91690007765203e-07	2.2840724635095e-09	0.0222314208702349	0.00801212938005388	NA
chr14	64676792	64676831	40	*	2	2.22402253443276e-10	1.34852005600354e-09	6.40212761677211e-07	2.28793498442164e-09	0.0365476810838979	0.0344423922384758	SYNE2, ESR2
chr10	123368732	123368753	22	*	2	1.80713406450206e-11	4.88691960906008e-05	2.39875552357099e-10	2.29502115497078e-09	0.104626902307315	0.0520649392488955	NA
chr3	44770851	44770896	46	*	2	6.48621220047092e-12	3.57142393482266e-09	7.8326074297695e-08	2.30700086341253e-09	0.0617510589141317	0.0390811513284559	NA
chr7	134671083	134671120	38	*	2	9.90748725697675e-14	2.82291926457066e-07	1.20124282097657e-09	2.31030181282276e-09	0.111524836349634	0.0581353484790142	NA
chr2	18742004	18742043	40	*	3	2.77024747351684e-11	3.09993960081598e-09	2.55162708900877e-06	2.3233869990255e-09	-0.0151309202926453	-0.0022667180079579	NT5C1B-RDH14, NT5C1B
chr12	93861141	93861147	7	*	2	8.64456529543182e-11	8.13273905499355e-07	7.264893628706e-10	2.33571335195178e-09	0.0472757027339237	0.0309761262995764	NA
chr19	16222683	16222692	10	*	2	1.79629979240779e-10	2.63286682382582e-08	6.8162061376173e-09	2.34888815565381e-09	0.0233731228340393	0.0149499422410473	RAB8A
chr6	130182510	130182551	42	*	3	6.17439178072327e-11	7.09378558836955e-09	1.98974068762721e-07	2.35603036359165e-09	0.0340610470992522	0.0231242800285592	TMEM244
chr5	176237379	176237381	3	*	2	6.44364325129958e-11	5.77055833890001e-06	3.76551543217458e-10	2.37233103431245e-09	0.0240777820562187	0.013495379283789	NA
chr3	9957459	9957467	9	*	2	1.60088487688056e-10	8.5380743282383e-10	6.17019570016236e-06	2.39562312176351e-09	0.0201039661147477	0.0177011936850211	IL17RE
chr19	42811017	42811090	74	*	3	3.34578451561245e-13	0.000259054701136076	5.63968063672874e-11	2.39626763215298e-09	0.0527279159086316	0.0149372937789694	PRR19
chr4	4323265	4323321	57	*	2	1.66348003837425e-09	8.39690838515545e-10	7.68219098380667e-06	2.41638141730032e-09	0.0303638274447002	0.0258027883098091	ZBTB49
chr17	7123990	7123994	5	*	2	2.40442699707735e-10	2.07935921103621e-09	2.51647851989094e-07	2.41772289143576e-09	0.0218521370812476	0.0165296495956873	ACADVL
chr6	83072774	83072781	8	*	2	8.98964138053209e-11	1.14342239896206e-06	6.61405787734504e-10	2.42562274467722e-09	0.131422795533308	0.0765469772814786	NA
chr13	28553783	28553805	23	*	3	5.98107189150939e-10	8.88533850527823e-10	8.10566544393718e-06	2.42570495584906e-09	0.0702936080092414	0.0555788730586574	URAD
chr11	47400113	47400156	44	*	3	3.15795615436132e-11	4.36199118929493e-08	3.01809340566522e-08	2.42953049827175e-09	0.100926068540624	0.0698235143113849	SPI1
chr14	24605215	24605255	41	*	3	5.23787647412747e-10	4.17850947204305e-10	9.89437487001566e-05	2.43059445662855e-09	0.0160319599537928	0.0022429726607624	NA
chr2	26257745	26257789	45	*	2	4.87159172868171e-10	9.87310516287924e-10	2.85988376110339e-06	2.44769598508323e-09	0.0453427031189833	0.0161907970735463	RAB10
chr10	131557157	131557193	37	*	2	2.08498948563674e-12	1.473371779801e-05	3.14309603151323e-10	2.44979383872409e-09	0.0375455966649295	0.0134359605249726	MGMT
chr3	174095077	174095086	10	*	2	5.58602410505276e-16	4.78741140438042e-09	5.61744458474057e-08	2.4501311169865e-09	-0.0237012383900925	-0.0172703943611168	RP11-393N4.2
chr12	124782528	124782543	16	*	2	5.80800140925001e-10	8.56471803252447e-10	7.54131068178715e-06	2.45636254245545e-09	-0.0423966520363378	-0.00922835052797283	FAM101A
chr17	45929399	45929434	36	*	2	7.6248921169068e-11	8.42514936503305e-09	2.56964151224433e-08	2.46028835900535e-09	0.0922371967654986	0.065549191374663	SP6
chr10	101294300	101294337	38	*	2	6.06404469212771e-10	8.86407665229742e-10	5.89256510574396e-06	2.46597298639358e-09	0.0841393916056988	0.077417212167886	NKX2-3
chr1	169396706	169396712	7	*	2	2.10908342744721e-11	7.08960182685816e-08	3.22102342329313e-09	2.46899628057796e-09	0.0587601078167116	0.0436946476703889	CCDC181
chr19	49092366	49092375	10	*	2	4.03059267800321e-10	2.47923165424822e-09	1.85366781727153e-07	2.48025557682215e-09	-0.0389699653446284	-0.025584328070851	SULT2B1
chr3	181429233	181429282	50	*	2	9.40656984332728e-10	8.74077392310879e-10	7.18510833118421e-06	2.4901724085772e-09	0.0241316904120139	0.0184809395456296	SOX2-OT
chr12	68758840	68758857	18	*	2	4.71223915488134e-11	1.77724846267908e-06	5.78415048514621e-10	2.4936661624437e-09	0.0310435117443203	0.0161436272622256	RP11-81H14.2
chr20	30176054	30176106	53	*	2	1.76820224776613e-09	8.48566574344281e-10	9.96764034929682e-06	2.50182486999354e-09	0.0413015017327686	0.035105891413169	NA
chr17	37075016	37075068	53	*	2	1.06592847058928e-09	8.98135517508539e-10	6.07094554203999e-06	2.50480271747604e-09	0.0397360436893204	0.0121424425857033	LASP1, RP1-56K13.3
chr14	95727643	95727673	31	*	2	1.42153769151173e-11	1.71788443142741e-06	5.90467715925916e-10	2.51009696998689e-09	0.0278894736842105	0.0116254966460268	CLMN
chr4	187527265	187527289	25	*	2	3.49196755240063e-10	1.59649746406087e-09	5.49167490445547e-07	2.51337535593901e-09	0.0216913340818619	0.00405185576642118	FAT1
chr8	110551965	110551993	29	*	3	6.35891522066873e-10	1.08220707242921e-09	2.08916938033395e-05	2.52324188805621e-09	0.0116721216788602	0.0105958798613785	EBAG9
chr1	20988235	20988237	3	*	2	7.53692738130284e-12	6.32654099770557e-08	3.63677912601149e-09	2.52484388047627e-09	0.0192125529457066	0.012582787832114	NA
chr6	43138827	43138877	51	*	3	3.69456397836264e-11	6.96133358672301e-09	1.773834512245e-07	2.52977395419505e-09	0.0174788217173662	0.00949589269670131	NA
chr11	811545	811557	13	*	2	2.98730515448006e-11	1.00099642219022e-09	3.38578450751529e-06	2.54765313345659e-09	0.0421432181119871	0.0403986511352015	RPLP2
chr20	31870206	31870244	39	*	2	5.36455558079895e-10	9.72243295202095e-10	4.08864545609669e-06	2.55454406327443e-09	0.0243458333333332	0.0224673878205128	BPIFB1
chr12	77459840	77459918	79	*	4	5.59573920784082e-13	0.000425838984727784	6.60893989327587e-11	2.55588263204723e-09	-0.0147092799383905	-0.0031849249133616	NA
chr1	28969692	28969705	14	*	2	1.84206791607618e-13	3.91181432138528e-06	4.62649400013351e-10	2.57156358566828e-09	0.0325481324605314	0.0183225837504813	NA
chr2	20865651	20865674	24	*	2	1.83658735135822e-10	6.35562981740144e-09	4.1442150881084e-08	2.58141784642418e-09	0.0577608779360801	0.0364940315748941	NA
chr10	27793124	27793181	58	*	2	4.13775403048462e-15	4.91482791197308e-06	4.38775510196954e-10	2.60022780288668e-09	0.067021563342318	0.0353427031189834	NA
chr12	6483708	6483772	65	*	2	5.99216494141822e-09	8.8233558296383e-10	1.0339877217793e-05	2.60326757188107e-09	0.0337699615928845	0.0097747051072191	SCNN1A
chr14	89259557	89259561	5	*	2	4.80920560746308e-10	2.28997030851134e-09	2.54693851867915e-07	2.61452732727429e-09	0.0590286869464767	0.0252618405852907	NA
chr6	166858118	166858159	42	*	2	3.44172309799759e-10	1.31543202467649e-09	1.2089249684212e-06	2.63555695151066e-09	-0.0387989892739271	-0.0301208568660655	RPS6KA2
chr16	30583736	30583784	49	*	3	2.83062638180509e-11	3.66530638284495e-07	4.75129949276815e-06	2.64439829859462e-09	0.0325876010781671	0.0167908484148376	AC002310.7, ZNF688
chr7	157199439	157199479	41	*	2	4.28331681503455e-11	1.43115282171894e-08	1.56757979913766e-08	2.64473887110708e-09	0.0282835973428719	0.00253378896269804	DNAJB6
chr4	71553554	71553582	29	*	2	4.0537251123088e-11	1.41137151058079e-07	2.20770007369563e-09	2.64752218822503e-09	-0.0732036965729688	-0.0327579899884482	NA
chr17	40336161	40336180	20	*	2	2.03588137213372e-10	9.16623522673700e-09	2.68694694134417e-08	2.65516994701527e-09	0.0571236041586446	0.0258158452060069	HCRT
chr17	8905741	8905775	35	*	2	4.76340529069372e-11	1.35821178629682e-09	1.12096681836362e-06	2.65930143361295e-09	0.0628658067000385	0.0560459183673469	NA
chr7	116660213	116660240	28	*	2	9.66587602426102e-11	2.1385514649361e-08	1.0340239258183e-08	2.66054547218008e-09	0.0501462585034013	0.031361300174056	ST7, ST7-OT4
chr19	50553682	50553708	27	*	3	1.90494010846773e-10	1.99950097630229e-08	4.07048513043162e-07	2.67045996958772e-09	0.0648613785136696	0.0443335258631754	ZNF473, CTD-2126E3.3
chr11	96123144	96123196	53	*	6	1.48426042055394e-11	2.82742659390794e-07	1.72222643669634e-08	2.68956915718788e-09	0.0699191374663073	0.0204364009754845	JRKL
chr7	5518887	5518918	32	*	2	3.28139493415415e-10	1.68747689403485e-09	6.05746464913909e-07	2.70393406271277e-09	0.152710820177128	0.137670388910281	AC092171.4, FBXL18
chr1	115397374	115397409	36	*	2	1.4515116172289e-11	5.5305298223817e-07	1.05267542490164e-09	2.70729869459205e-09	0.0909944166345782	0.0532370042356565	NA
chr16	58498151	58498190	40	*	2	4.87479936636756e-11	1.34070670117934e-08	1.77555960411187e-08	2.71740801671527e-09	0.0566557566422796	0.0401232190989603	NDRG4
chr1	91194674	91194708	35	*	2	3.12007677775654e-10	1.65787102689596e-09	6.52729752489589e-07	2.72250154434269e-09	0.0545860608394301	0.0427064882556796	NA
chr19	7968566	7968594	29	*	2	2.56442309939758e-11	6.49337628552422e-07	9.8281475946699e-10	2.72319914869574e-09	-0.00959953792837891	-0.00404793993068927	NA
chr2	71126939	71126982	44	*	2	8.82699256799619e-10	9.47786239148335e-10	8.36604642161217e-06	2.72723374503815e-09	0.0153138236426646	0.0142847516365036	NA
chr7	33102556	33102582	27	*	2	1.77934344190622e-11	7.22255837365204e-06	4.20629585265423e-10	2.73769203644829e-09	0.055762418174817	0.0298777435502502	NA
chr1	150039081	150039108	28	*	3	1.3559633688726e-11	1.31635948532168e-05	1.34383807573336e-09	2.74879112716826e-09	0.0491201386214863	0.0194548196637145	NA
chr8	104383413	104383433	21	*	2	1.12121050911164e-10	5.72800978169319e-08	4.57038724690407e-09	2.7779840133323e-09	0.0264921062764729	0.0261830958798614	NA
chr15	60296138	60296159	22	*	2	5.51818599769473e-11	1.75985624329849e-08	1.36912242234904e-08	2.77940030213791e-09	0.0216249518675394	0.0161003080477474	NA
chr4	171011424	171011427	4	*	2	1.52746596176773e-12	4.56537701299413e-09	8.138548894915e-08	2.78820627442429e-09	0.0491037735849056	0.0346423758182518	AADAT
chr1	62902081	62902122	42	*	2	1.39598439874275e-11	3.43250565180893e-08	7.12477077525961e-09	2.7884847919227e-09	0.0207566422795533	0.0133211397766653	USP1
chr16	19729756	19729774	19	*	3	7.05740579316041e-12	6.15547850668337e-05	1.28309193839821e-10	2.7915227397108e-09	0.0510415864458991	0.0195157874470543	IQCK
chr16	79030857	79030890	34	*	2	5.67420010826234e-12	9.59148647068772e-05	2.75879660442234e-10	2.79905214954426e-09	0.0369240196078431	0.0185600490196078	WWOX, RP11-319G9.5
chr2	27886066	27886079	14	*	2	1.48603367046895e-10	5.31098396351914e-08	4.99873655861385e-09	2.82747254432746e-09	0.0299403157489411	0.0191523873700423	SUPT7L
chr15	73076635	73076638	4	*	2	5.24399499329134e-10	2.01458536243728e-09	4.38047597565187e-07	2.82822948850502e-09	0.0544512899499423	0.0248007316134001	ADPGK-AS1, ADPGK
chr7	1140071	1140094	24	*	2	2.43424226368416e-11	1.23675817405119e-05	3.84961072993002e-10	2.8301655442165e-09	0.0503257932138925	0.0257108132736129	C7orf50
chr12	104609476	104609526	51	*	2	4.67690735494919e-10	9.67846462825055e-10	1.06120081418972e-05	2.84503703705429e-09	0.0326588371197535	0.0308524258760108	NA
chr11	63656088	63656090	3	*	2	4.17150403203285e-10	5.91051026990468e-09	5.68909770240383e-08	2.84600725028428e-09	0.0313226800154024	0.0234896033885252	MARK2
chr12	124068984	124068991	8	*	2	8.81887766816316e-12	2.30992009406599e-07	1.80939846234915e-09	2.85388088504847e-09	0.0233933384674624	0.0104635155949172	RP11-486O12.2
chr5	271609	271700	92	*	3	3.78189367989021e-12	3.54277595681979e-09	5.00789408925376e-06	2.85436737532041e-09	0.0248170966499808	0.00862469516108329	CTD-2083E4.6
chr1	201708836	201708888	53	*	2	1.65576499381683e-11	4.65578018970893e-09	8.34338655993433e-08	2.8571113549053e-09	0.0191249518675395	0.0161710627647285	NAV1, IPO9-AS1
chr5	158526614	158526642	29	*	2	7.67972493309476e-10	9.71675251691191e-10	1.06872833825861e-05	2.85736309472587e-09	0.0516923373122834	0.018733153638814	EBF1
chr1	11024484	11024495	12	*	2	1.85307181846476e-10	6.37793571565478e-08	4.38856494476423e-09	2.85855916860221e-09	0.0436306122448979	0.0229384615701951	C1orf127
chr14	77732468	77732494	27	*	2	4.04711473692189e-10	1.48220723973769e-09	1.11745852716591e-06	2.85947767798782e-09	-0.0475015470297029	-0.0142376156201144	NGB
chr16	67193883	67193901	19	*	3	3.99949447036297e-11	7.87319208305677e-07	8.97219461137149e-09	2.86525929112379e-09	0.0661359260685406	0.0292966243101014	FBXL8, TRADD
chrX	67913143	67913165	23	*	2	4.8776919519529e-11	7.30867530377388e-07	9.96716429222505e-10	2.86932216645428e-09	0.0690914442700159	0.050308140309825	STARD8
chr19	44324467	44324481	15	*	2	3.33245411262015e-10	7.09830517717767e-09	4.47654224448451e-08	2.88133117247382e-09	0.0803484790142471	0.0582325760492876	LYPD5
chr1	1370722	1370775	54	*	3	1.04738706434277e-12	0.000746086219168669	4.80216854579818e-11	2.88165491596296e-09	0.0256103195995379	0.00926068540623795	VWA1
chr19	12035959	12035973	15	*	2	1.59572633437864e-12	6.42636063809265e-05	2.98069505608114e-10	2.88360007854788e-09	0.059291490180978	0.0316220639199075	ZNF700, ZNF763, ZNF763
chr2	114647312	114647352	41	*	2	4.9278494135042e-11	2.42799391594706e-09	3.01022665355312e-07	2.89618975232692e-09	0.0245956873315364	0.00909799768964189	RP11-141B14.1
chr1	24116900	24116942	43	*	2	1.22826473152862e-11	1.58341048110462e-07	2.33748646518921e-09	2.89805346312325e-09	0.0343016455194291	0.027123868581817	NA
chr14	99828104	99828141	38	*	2	8.25775311297507e-12	1.40029034238169e-07	2.54789864504367e-09	2.90916877498903e-09	0.0428039037216828	0.025873476232776	NA
chr15	93130164	93130167	4	*	2	1.95496361340934e-10	1.25670563354443e-07	2.74450202860948e-09	2.91217992249359e-09	0.0317950701320135	0.0233553161165713	RP11-386M24.3
chr19	6475456	6475497	42	*	2	1.17520301791645e-09	9.90986999704066e-10	1.10702804591655e-05	2.91954424235953e-09	0.0337520627062709	0.00748650234565599	DENND1C
chr19	40005727	40005812	86	*	3	2.71583481565695e-13	2.55238818130185e-09	1.00855389233207e-06	2.92905846848384e-09	0.0346370812475933	0.00483987934796557	SELV
chr19	14544028	14544036	9	*	3	2.24498071645731e-10	6.17020792915849e-08	1.27726049544385e-08	2.93751222432233e-09	-0.0475356180207933	-0.0204402515723271	PKN1
chr1	206730441	206730453	13	*	2	1.69070278124805e-10	4.67759469943635e-08	5.91344110486722e-09	2.93790768617892e-09	0.0318771659607239	0.0186888717751251	RASSF5
chr3	50311211	50311213	3	*	2	6.60821288807978e-10	1.41334831274968e-09	1.4972637356396e-06	2.94236212231787e-09	0.0565075086638429	0.0518141124374278	SEMA3B
chr6	41123086	41123110	25	*	2	5.38104002091598e-11	4.04523151988886e-07	1.38235621108859e-09	2.9467576676443e-09	0.0838707482993196	0.0374272740023844	NA
chr19	474973	474979	7	*	2	4.91011233266279e-11	3.94303840581325e-05	3.26727952031292e-10	2.95163643549644e-09	0.073296110897189	0.0341109911383343	ODF3L2
chr4	39046187	39046192	6	*	2	1.74492402148411e-10	2.0305170533243e-08	1.32010697194564e-08	2.96273273983025e-09	0.0165267616480554	0.0130544859453215	NA
chr17	47210270	47210318	49	*	3	4.95131489087315e-10	1.98560039048602e-09	1.3916341535199e-05	2.97457234983843e-09	0.0695119368502117	0.0599945449878064	B4GALNT2
chr10	94834201	94834219	19	*	2	7.33580535662372e-10	1.01860332889074e-09	1.05689542879162e-05	2.98307358919898e-09	0.0444782441278397	0.0339016172506738	CYP26A1
chr11	130298854	130298880	27	*	2	4.31460206338144e-10	1.66507629894653e-09	9.13889643680176e-07	2.99377030222422e-09	0.0488679245283019	0.045740758567578	ADAMTS8
chr4	123844414	123844426	13	*	3	5.00969076205692e-10	1.52564552479128e-09	3.19513395409886e-06	2.99391758919026e-09	0.0154043126684636	0.0105868951354126	SPATA5
chr19	23578241	23578260	20	*	2	3.16734952096931e-10	4.93458929141339e-09	8.46850456748866e-08	2.99519147977439e-09	0.0272535618020793	0.0225457258375048	ZNF91
chr12	110939771	110939801	31	*	2	1.13835422394759e-10	5.39243314963179e-09	7.38669384902413e-08	3.00272372682298e-09	0.0434318444358876	0.0291860800924143	RAD9B, VPS29
chr3	46940153	46940212	60	*	2	2.47899374790994e-09	1.02180961747862e-09	1.10501300815545e-05	3.00389851694476e-09	0.0782065845206007	0.0667500962649211	PTH1R
chr6	152128471	152128535	65	*	5	1.01361274719047e-10	3.66993059827717e-08	6.00682597607044e-06	3.02062056306234e-09	0.0383394301116673	0.0283898729303042	ESR1
chr11	67276363	67276391	29	*	2	4.5512632191426e-11	1.80090477857906e-07	2.29526029016248e-09	3.02906034689261e-09	-0.0352194840200231	-0.01396467077397	NA
chr8	91803657	91803692	36	*	2	1.28422799330932e-10	1.11183769070908e-09	5.86902336778096e-06	3.03190511736378e-09	0.0348334616865614	0.0303138236426646	TMEM64
chr2	177052486	177052527	42	*	2	3.01226694726001e-10	1.68865832955164e-09	9.22641375924221e-07	3.03635084388078e-09	0.0398902579899884	0.0025211782826338	HOXD-AS1
chr3	195270596	195270614	19	*	2	4.31832060556813e-10	2.72464059024756e-09	2.72380148264683e-07	3.05719167177087e-09	0.0278436657681941	0.026331343858298	NA
